frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
3701,make slow circular sweeps until moving anatomy appears,13,frames/frame_003701.png,-0.587189,0.016762,0.170821,-0.662482,0.136053,0.706526,0.208393,-44.541917,83.133300,107.212785
3702,make slow circular sweeps until moving anatomy appears,13,frames/frame_003702.png,-0.587941,0.017290,0.169614,-0.662297,0.138716,0.705865,0.209462,-44.095637,83.263877,107.348568
3703,make slow circular sweeps until moving anatomy appears,13,frames/frame_003703.png,-0.588952,0.017826,0.168411,-0.662219,0.140704,0.705269,0.210391,-43.894578,83.359082,107.306736
3704,make slow circular sweeps until moving anatomy appears,13,frames/frame_003704.png,-0.590136,0.018394,0.167340,-0.662173,0.142516,0.704803,0.210875,-43.556681,83.468621,107.453846
3705,make slow circular sweeps until moving anatomy appears,13,frames/frame_003705.png,-0.592351,0.016410,0.167158,-0.662078,0.142885,0.705183,0.209652,-42.695656,83.557070,108.387726
3706,make slow circular sweeps until moving anatomy appears,13,frames/frame_003706.png,-0.592100,0.019602,0.165945,-0.662239,0.145778,0.704011,0.211085,-42.757026,83.715180,107.965915
3707,make slow circular sweeps until moving anatomy appears,13,frames/frame_003707.png,-0.593384,0.020493,0.165095,-0.662490,0.147399,0.703353,0.211364,-42.711191,83.846686,107.854216
3708,make slow circular sweeps until moving anatomy appears,13,frames/frame_003708.png,-0.594485,0.021449,0.164157,-0.662933,0.148273,0.702569,0.211972,-43.329842,83.918128,107.112269
3709,make slow circular sweeps until moving anatomy appears,13,frames/frame_003709.png,-0.596683,0.024170,0.161398,-0.664389,0.151776,0.700601,0.211446,-43.846992,84.342087,106.350889
3710,make slow circular sweeps until moving anatomy appears,13,frames/frame_003710.png,-0.597022,0.024585,0.161031,-0.664638,0.152438,0.700315,0.211136,-43.792672,84.432013,106.376889
3711,make slow circular sweeps until moving anatomy appears,13,frames/frame_003711.png,-0.597317,0.025034,0.160582,-0.664918,0.153193,0.700020,0.210686,-43.666667,84.539724,106.478690
3712,make slow circular sweeps until moving anatomy appears,13,frames/frame_003712.png,-0.597919,0.025776,0.159784,-0.665488,0.155047,0.699569,0.209021,-42.796930,84.825952,107.336040
3713,make slow circular sweeps until moving anatomy appears,13,frames/frame_003713.png,-0.599146,0.023329,0.160190,-0.665800,0.154218,0.700169,0.206615,-41.940231,84.920845,108.465410
3714,make slow circular sweeps until moving anatomy appears,13,frames/frame_003714.png,-0.599363,0.023526,0.159992,-0.666165,0.155368,0.699953,0.205307,-41.129510,85.112881,109.291569
3715,make slow circular sweeps until moving anatomy appears,14,frames/frame_003715.png,-0.598701,0.026639,0.158831,-0.666853,0.159097,0.698671,0.204582,-40.113053,85.500967,110.060240
3716,make slow circular sweeps until moving anatomy appears,13,frames/frame_003716.png,-0.598944,0.026988,0.158477,-0.667362,0.160589,0.698316,0.202963,-38.945309,85.746963,111.241116
3717,make slow circular sweeps until moving anatomy appears,14,frames/frame_003717.png,-0.600154,0.024622,0.158872,-0.667762,0.159961,0.698828,0.200362,-37.671416,85.869561,112.787007
3718,make slow circular sweeps until moving anatomy appears,14,frames/frame_003718.png,-0.600350,0.024536,0.158631,-0.668155,0.160820,0.698632,0.199046,-36.684503,86.037864,113.813868
3719,make slow circular sweeps until moving anatomy appears,13,frames/frame_003719.png,-0.599604,0.027348,0.157440,-0.668835,0.164325,0.697392,0.198245,-35.042894,86.406518,115.231856
3720,make slow circular sweeps until moving anatomy appears,14,frames/frame_003720.png,-0.599666,0.027648,0.157291,-0.669032,0.164829,0.697171,0.197938,-34.769390,86.478649,115.489507
3721,make slow circular sweeps until moving anatomy appears,14,frames/frame_003721.png,-0.599749,0.027750,0.157247,-0.669175,0.164928,0.696988,0.198016,-35.072566,86.497040,115.171574
3722,make slow circular sweeps until moving anatomy appears,14,frames/frame_003722.png,-0.600892,0.025174,0.157862,-0.669380,0.162971,0.697516,0.197082,-35.725926,86.416546,114.759970
3723,make slow circular sweeps until moving anatomy appears,14,frames/frame_003723.png,-0.600142,0.028438,0.156700,-0.670052,0.164399,0.695636,0.200236,-39.527560,86.431534,110.574285
3724,make slow circular sweeps until moving anatomy appears,14,frames/frame_003724.png,-0.600318,0.028747,0.156544,-0.670367,0.164074,0.695062,0.201434,-41.549069,86.370623,108.478971
3725,make slow circular sweeps until moving anatomy appears,14,frames/frame_003725.png,-0.600648,0.029319,0.156235,-0.670975,0.163178,0.693817,0.204411,-45.940812,86.179815,103.910891
3726,make slow circular sweeps until moving anatomy appears,14,frames/frame_003726.png,-0.600838,0.029853,0.155798,-0.671569,0.161401,0.692323,0.208887,-51.203094,85.799919,98.418284
3727,make slow circular sweeps until moving anatomy appears,14,frames/frame_003727.png,-0.601843,0.027634,0.155791,-0.671745,0.158056,0.692095,0.211616,-54.030283,85.356229,95.638203
3728,make slow circular sweeps until moving anatomy appears,14,frames/frame_003728.png,-0.600622,0.031091,0.154185,-0.671697,0.158995,0.690352,0.216697,-56.663444,85.084676,92.495754
3729,make slow circular sweeps until moving anatomy appears,14,frames/frame_003729.png,-0.600683,0.033264,0.152007,-0.670173,0.159972,0.689464,0.223421,-57.341583,84.624480,91.163445
3730,make slow circular sweeps until moving anatomy appears,14,frames/frame_003730.png,-0.600683,0.033264,0.152007,-0.670173,0.159972,0.689464,0.223421,-57.341583,84.624480,91.163445
3731,make slow circular sweeps until moving anatomy appears,14,frames/frame_003731.png,-0.600745,0.034100,0.150889,-0.669746,0.160324,0.689205,0.225242,-57.474005,84.506501,90.846229
3732,make slow circular sweeps until moving anatomy appears,14,frames/frame_003732.png,-0.600839,0.034554,0.150278,-0.669588,0.160322,0.689107,0.226007,-57.577631,84.445421,90.677432
3733,make slow circular sweeps until moving anatomy appears,14,frames/frame_003733.png,-0.600980,0.035037,0.149757,-0.669460,0.160364,0.689031,0.226587,-57.636914,84.402413,90.565080
3734,make slow circular sweeps until moving anatomy appears,14,frames/frame_003734.png,-0.601429,0.036157,0.148718,-0.669245,0.160581,0.688975,0.227240,-57.576170,84.364875,90.551933
3735,make slow circular sweeps until moving anatomy appears,14,frames/frame_003735.png,-0.602237,0.037450,0.147828,-0.669221,0.161058,0.688902,0.227196,-57.474729,84.406457,90.617407
3736,make slow circular sweeps until moving anatomy appears,14,frames/frame_003736.png,-0.603166,0.038642,0.147085,-0.669799,0.161733,0.688569,0.226019,-57.791090,84.571479,90.345671
3737,make slow circular sweeps until moving anatomy appears,14,frames/frame_003737.png,-0.605150,0.036876,0.147516,-0.671329,0.160212,0.688305,0.223351,-59.197080,84.700328,89.294562
3738,make slow circular sweeps until moving anatomy appears,14,frames/frame_003738.png,-0.604816,0.040338,0.146698,-0.673590,0.162127,0.685516,0.223739,-63.194621,84.913295,85.105661
3739,make slow circular sweeps until moving anatomy appears,14,frames/frame_003739.png,-0.605425,0.040830,0.146654,-0.676030,0.161818,0.683306,0.223363,-67.436872,84.976754,80.921966
3740,make slow circular sweeps until moving anatomy appears,14,frames/frame_003740.png,-0.606711,0.041649,0.147222,0.682237,-0.160749,-0.677111,-0.224127,-78.815538,84.846086,69.567337
3741,make slow circular sweeps until moving anatomy appears,14,frames/frame_003741.png,-0.608032,0.039229,0.148085,0.683508,-0.158431,-0.676576,-0.223519,-80.393168,84.694303,68.234289
3742,make slow circular sweeps until moving anatomy appears,14,frames/frame_003742.png,-0.607116,0.041983,0.147506,0.684890,-0.159780,-0.674245,-0.225366,-83.397607,84.614133,64.959421
3743,make slow circular sweeps until moving anatomy appears,14,frames/frame_003743.png,-0.607484,0.042219,0.147752,0.687626,-0.158509,-0.671300,-0.226719,-87.633429,84.314560,60.712654
3744,make slow circular sweeps until moving anatomy appears,14,frames/frame_003744.png,-0.607673,0.042163,0.147968,0.688983,-0.157870,-0.669870,-0.227274,-89.572346,84.164416,58.778687
3745,make slow circular sweeps until moving anatomy appears,14,frames/frame_003745.png,-0.609216,0.039229,0.149179,0.691646,-0.154417,-0.667920,-0.227296,-92.350347,83.786605,56.284298
3746,make slow circular sweeps until moving anatomy appears,14,frames/frame_003746.png,-0.608377,0.041776,0.148913,0.694418,-0.154924,-0.664009,-0.229944,-96.246570,83.437260,52.116523
3747,make slow circular sweeps until moving anatomy appears,14,frames/frame_003747.png,-0.608665,0.042081,0.149379,0.696919,-0.153777,-0.661110,-0.231495,-98.899903,83.062084,49.422886
3748,make slow circular sweeps until moving anatomy appears,14,frames/frame_003748.png,-0.608963,0.042383,0.149620,0.698954,-0.152843,-0.658699,-0.232850,-100.849666,82.737939,47.431930
3749,make slow circular sweeps until moving anatomy appears,14,frames/frame_003749.png,-0.610345,0.039754,0.150494,0.700604,-0.149913,-0.657690,-0.232645,-101.686486,82.442705,46.854132
3750,make slow circular sweeps until moving anatomy appears,14,frames/frame_003750.png,-0.610576,0.039550,0.150817,0.702300,-0.149760,-0.655867,-0.232777,-103.488918,82.286806,45.050616
3751,make slow circular sweeps until moving anatomy appears,14,frames/frame_003751.png,-0.611389,0.039152,0.152163,0.707151,-0.153500,-0.650328,-0.231187,-110.361246,82.194923,37.995011
3752,make slow circular sweeps until moving anatomy appears,14,frames/frame_003752.png,-0.611604,0.039118,0.152449,0.708109,-0.154252,-0.649037,-0.231383,-111.584749,82.121652,36.690106
3753,make slow circular sweeps until moving anatomy appears,14,frames/frame_003753.png,-0.610549,0.041623,0.151820,0.709153,-0.156836,-0.646744,-0.232867,-113.345299,82.023170,34.584028
3754,make slow circular sweeps until moving anatomy appears,14,frames/frame_003754.png,-0.610750,0.041606,0.152024,0.710136,-0.157523,-0.645341,-0.233297,-114.450550,81.914774,33.382125
3755,make slow circular sweeps until moving anatomy appears,14,frames/frame_003755.png,-0.610947,0.041587,0.152193,0.711127,-0.158180,-0.643902,-0.233811,-115.498116,81.793720,32.233054
3756,make slow circular sweeps until moving anatomy appears,14,frames/frame_003756.png,-0.611472,0.041489,0.152611,0.713063,-0.159280,-0.640986,-0.235177,-117.279155,81.511081,30.237404
3757,make slow circular sweeps until moving anatomy appears,14,frames/frame_003757.png,-0.612021,0.041292,0.152942,0.715138,-0.159674,-0.637947,-0.236867,-118.665109,81.145633,28.666926
3758,make slow circular sweeps until moving anatomy appears,14,frames/frame_003758.png,-0.612605,0.041020,0.153263,0.717326,-0.159540,-0.634774,-0.238857,-119.727265,80.713532,27.437422
3759,make slow circular sweeps until moving anatomy appears,14,frames/frame_003759.png,-0.613180,0.040787,0.153502,0.719586,-0.159151,-0.631573,-0.240796,-120.660960,80.260766,26.361234
3760,make slow circular sweeps until moving anatomy appears,14,frames/frame_003760.png,-0.613587,0.040766,0.153523,0.721595,-0.158356,-0.628789,-0.242588,-121.235771,79.831274,25.690740
3761,make slow circular sweeps until moving anatomy appears,14,frames/frame_003761.png,-0.613840,0.041068,0.153441,0.723116,-0.157725,-0.626741,-0.243766,-121.678635,79.516969,25.193004
3762,make slow circular sweeps until moving anatomy appears,14,frames/frame_003762.png,-0.613963,0.041029,0.152899,0.726373,-0.155489,-0.622604,-0.246110,-122.290882,78.819129,24.551929
3763,make slow circular sweeps until moving anatomy appears,14,frames/frame_003763.png,-0.613870,0.041091,0.152480,0.727619,-0.154428,-0.620867,-0.247479,-122.326577,78.506013,24.480832
3764,make slow circular sweeps until moving anatomy appears,14,frames/frame_003764.png,-0.614984,0.038888,0.152947,0.728119,-0.151987,-0.621000,-0.247188,-121.889117,78.367845,25.146222
3765,make slow circular sweeps until moving anatomy appears,14,frames/frame_003765.png,-0.613634,0.041338,0.151838,0.728840,-0.153409,-0.619104,-0.248935,-122.340777,78.190267,24.419902
3766,make slow circular sweeps until moving anatomy appears,14,frames/frame_003766.png,-0.613521,0.041381,0.151502,0.729460,-0.152868,-0.618244,-0.249586,-122.361677,78.035563,24.384731
3767,make slow circular sweeps until moving anatomy appears,14,frames/frame_003767.png,-0.613238,0.041589,0.150691,0.730766,-0.151796,-0.616424,-0.250920,-122.434698,77.714701,24.279336
3768,make slow circular sweeps until moving anatomy appears,14,frames/frame_003768.png,-0.613030,0.041743,0.149916,0.732030,-0.150768,-0.614641,-0.252227,-122.503314,77.402418,24.176790
3769,make slow circular sweeps until moving anatomy appears,14,frames/frame_003769.png,-0.612966,0.041823,0.149125,0.733208,-0.149855,-0.612945,-0.253472,-122.573313,77.110064,24.068765
3770,make slow circular sweeps until moving anatomy appears,14,frames/frame_003770.png,-0.612913,0.041955,0.148106,0.734634,-0.148740,-0.610934,-0.254852,-122.680432,76.764831,23.927190
3771,make slow circular sweeps until moving anatomy appears,14,frames/frame_003771.png,-0.614126,0.040034,0.147763,0.736233,-0.145833,-0.609530,-0.255278,-122.582794,76.401792,24.223277
3772,make slow circular sweeps until moving anatomy appears,14,frames/frame_003772.png,-0.614054,0.040643,0.146633,0.738192,-0.144935,-0.606809,-0.256612,-123.012174,75.993099,23.742038
3773,make slow circular sweeps until moving anatomy appears,14,frames/frame_003773.png,-0.612612,0.043603,0.143185,0.743586,-0.144358,-0.599291,-0.259019,-124.809247,75.023464,21.752019
3774,make slow circular sweeps until moving anatomy appears,14,frames/frame_003774.png,-0.612600,0.043606,0.142811,0.744551,-0.143972,-0.598256,-0.258854,-125.159708,74.883980,21.443131
3775,make slow circular sweeps until moving anatomy appears,14,frames/frame_003775.png,-0.613835,0.041266,0.143200,0.745319,-0.141654,-0.598363,-0.257673,-125.157932,74.784081,21.739369
3776,make slow circular sweeps until moving anatomy appears,14,frames/frame_003776.png,-0.613873,0.040925,0.142784,0.746745,-0.140995,-0.596948,-0.257188,-125.693914,74.592342,21.293339
3777,make slow circular sweeps until moving anatomy appears,14,frames/frame_003777.png,-0.612645,0.043070,0.141984,0.747409,-0.142753,-0.595385,-0.257913,-126.241703,74.499261,20.529926
3778,make slow circular sweeps until moving anatomy appears,14,frames/frame_003778.png,-0.612647,0.043049,0.141928,0.747895,-0.142664,-0.594892,-0.257688,-126.463409,74.442030,20.332692
3779,make slow circular sweeps until moving anatomy appears,14,frames/frame_003779.png,-0.612660,0.043357,0.141889,0.748693,-0.142566,-0.593939,-0.257625,-126.771706,74.325594,20.033358
3780,make slow circular sweeps until moving anatomy appears,14,frames/frame_003780.png,-0.613177,0.043986,0.141638,0.749546,-0.141404,-0.592491,-0.259114,-126.532012,74.045004,20.233508
3781,make slow circular sweeps until moving anatomy appears,14,frames/frame_003781.png,-0.615615,0.042451,0.142280,0.750939,-0.137199,-0.591462,-0.259694,-126.001165,73.650427,21.057252
3782,make slow circular sweeps until moving anatomy appears,14,frames/frame_003782.png,-0.616943,0.043117,0.142386,0.752788,-0.134626,-0.589298,-0.260603,-125.974928,73.216140,21.206933
3783,make slow circular sweeps until moving anatomy appears,14,frames/frame_003783.png,-0.618284,0.046797,0.141282,0.757368,-0.130459,-0.583190,-0.263180,-126.328851,72.184656,20.942679
3784,make slow circular sweeps until moving anatomy appears,14,frames/frame_003784.png,-0.619010,0.047333,0.140978,0.758751,-0.128291,-0.581582,-0.263820,-126.278334,71.849788,21.108258
3785,make slow circular sweeps until moving anatomy appears,14,frames/frame_003785.png,-0.619361,0.047537,0.140905,0.759374,-0.127263,-0.580905,-0.264016,-126.264203,71.703960,21.186690
3786,make slow circular sweeps until moving anatomy appears,14,frames/frame_003786.png,-0.620891,0.045516,0.141576,0.759790,-0.124363,-0.581318,-0.263292,-125.979151,71.594682,21.776332
3787,make slow circular sweeps until moving anatomy appears,14,frames/frame_003787.png,-0.619825,0.047886,0.140809,0.760482,-0.125343,-0.579731,-0.264325,-126.230935,71.443999,21.345391
3788,make slow circular sweeps until moving anatomy appears,14,frames/frame_003788.png,-0.620074,0.048232,0.140535,0.761476,-0.123567,-0.578559,-0.264866,-126.149561,71.186969,21.520144
3789,make slow circular sweeps until moving anatomy appears,14,frames/frame_003789.png,-0.620336,0.048418,0.140262,0.762306,-0.122060,-0.577549,-0.265385,-126.069281,70.965610,21.674262
3790,make slow circular sweeps until moving anatomy appears,14,frames/frame_003790.png,-0.620693,0.048488,0.140208,0.762927,-0.121063,-0.576820,-0.265640,-126.057892,70.814796,21.741715
3791,make slow circular sweeps until moving anatomy appears,14,frames/frame_003791.png,-0.621063,0.048662,0.140192,0.763383,-0.120499,-0.576285,-0.265747,-126.093973,70.716685,21.739934
3792,make slow circular sweeps until moving anatomy appears,14,frames/frame_003792.png,-0.622763,0.046657,0.140784,0.763626,-0.118019,-0.576856,-0.264922,-125.870053,70.654158,22.243434
3793,make slow circular sweeps until moving anatomy appears,14,frames/frame_003793.png,-0.622016,0.049297,0.139816,0.764021,-0.119823,-0.575481,-0.265961,-126.153710,70.578197,21.712912
3794,make slow circular sweeps until moving anatomy appears,14,frames/frame_003794.png,-0.623623,0.050730,0.138901,0.764672,-0.119549,-0.574440,-0.266465,-126.240901,70.429058,21.598655
3795,make slow circular sweeps until moving anatomy appears,14,frames/frame_003795.png,-0.623981,0.051090,0.138683,0.764820,-0.119509,-0.574176,-0.266627,-126.256587,70.392143,21.570748
3796,make slow circular sweeps until moving anatomy appears,14,frames/frame_003796.png,-0.624364,0.051463,0.138513,0.764966,-0.119512,-0.573929,-0.266739,-126.287561,70.360988,21.528326
3797,make slow circular sweeps until moving anatomy appears,14,frames/frame_003797.png,-0.625168,0.052295,0.138061,0.765296,-0.119383,-0.573386,-0.267017,-126.328818,70.283767,21.470426
3798,make slow circular sweeps until moving anatomy appears,14,frames/frame_003798.png,-0.625581,0.052710,0.137869,0.765451,-0.119316,-0.573157,-0.267096,-126.355635,70.251323,21.441014
3799,make slow circular sweeps until moving anatomy appears,14,frames/frame_003799.png,-0.626028,0.053136,0.137674,0.765589,-0.119165,-0.572924,-0.267266,-126.347112,70.211058,21.445822
3800,make slow circular sweeps until moving anatomy appears,14,frames/frame_003800.png,-0.626802,0.053999,0.137212,0.765874,-0.118444,-0.572397,-0.267898,-126.212558,70.090218,21.581956
3801,make slow circular sweeps until moving anatomy appears,14,frames/frame_003801.png,-0.627249,0.054818,0.136775,0.766073,-0.117616,-0.572029,-0.268481,-126.040687,69.982255,21.769274
3802,make slow circular sweeps until moving anatomy appears,14,frames/frame_003802.png,-0.627701,0.055263,0.136553,0.766198,-0.116984,-0.571913,-0.268646,-125.947531,69.926280,21.899542
3803,make slow circular sweeps until moving anatomy appears,14,frames/frame_003803.png,-0.628098,0.055632,0.136359,0.766313,-0.116462,-0.571800,-0.268784,-125.874336,69.878032,22.003183
3804,make slow circular sweeps until moving anatomy appears,14,frames/frame_003804.png,-0.628817,0.056328,0.135930,0.766485,-0.115511,-0.571569,-0.269196,-125.704699,69.782631,22.214125
3805,make slow circular sweeps until moving anatomy appears,14,frames/frame_003805.png,-0.629158,0.056789,0.135655,0.766556,-0.115077,-0.571370,-0.269604,-125.590558,69.722315,22.327443
3806,make slow circular sweeps until moving anatomy appears,14,frames/frame_003806.png,-0.629308,0.057123,0.135391,0.766705,-0.114721,-0.571110,-0.269879,-125.537224,69.663632,22.384607
3807,make slow circular sweeps until moving anatomy appears,14,frames/frame_003807.png,-0.629490,0.057475,0.135173,0.766883,-0.114350,-0.570841,-0.270102,-125.499264,69.604495,22.432210
3808,make slow circular sweeps until moving anatomy appears,14,frames/frame_003808.png,-0.630951,0.055662,0.135620,0.767029,-0.111797,-0.571430,-0.269511,-125.218777,69.532003,22.978182
3809,make slow circular sweeps until moving anatomy appears,14,frames/frame_003809.png,-0.630010,0.058568,0.134536,0.767799,-0.112741,-0.569682,-0.270623,-125.454240,69.361543,22.557807
3810,make slow circular sweeps until moving anatomy appears,14,frames/frame_003810.png,-0.630407,0.059171,0.134180,0.768402,-0.111946,-0.569036,-0.270601,-125.525184,69.241377,22.550536
3811,make slow circular sweeps until moving anatomy appears,14,frames/frame_003811.png,-0.630776,0.059823,0.133779,0.768953,-0.111303,-0.568451,-0.270529,-125.611390,69.138768,22.520274
3812,make slow circular sweeps until moving anatomy appears,15,frames/frame_003812.png,-0.631194,0.060472,0.133394,0.769379,-0.110835,-0.568070,-0.270311,-125.707213,69.073959,22.479832
3813,make slow circular sweeps until moving anatomy appears,16,frames/frame_003813.png,-0.631704,0.061127,0.133056,0.769789,-0.110477,-0.567799,-0.269858,-125.851907,69.034732,22.402467
3814,make slow circular sweeps until moving anatomy appears,17,frames/frame_003814.png,-0.634834,0.060469,0.133267,0.770489,-0.108494,-0.568373,-0.267447,-126.132746,69.048445,22.498649
3815,make slow circular sweeps until moving anatomy appears,18,frames/frame_003815.png,-0.634263,0.063319,0.132436,0.770911,-0.110807,-0.567349,-0.267456,-126.637200,69.070910,21.796612
3816,make slow circular sweeps until moving anatomy appears,20,frames/frame_003816.png,-0.634544,0.063676,0.132266,0.771091,-0.110854,-0.567261,-0.267106,-126.756750,69.073381,21.703171
3817,make slow circular sweeps until moving anatomy appears,19,frames/frame_003817.png,-0.634757,0.064176,0.132041,0.771302,-0.110880,-0.567112,-0.266802,-126.875784,69.066346,21.607574
3818,make slow circular sweeps until moving anatomy appears,19,frames/frame_003818.png,-0.635251,0.064943,0.131598,0.771707,-0.110815,-0.566889,-0.266129,-127.100054,69.055511,21.445876
3819,make slow circular sweeps until moving anatomy appears,19,frames/frame_003819.png,-0.637155,0.063419,0.132118,0.771893,-0.108843,-0.567814,-0.264428,-127.109949,69.090521,21.752157
3820,make slow circular sweeps until moving anatomy appears,19,frames/frame_003820.png,-0.637413,0.063674,0.132069,0.772035,-0.108877,-0.567847,-0.263928,-127.239969,69.110016,21.662983
3821,make slow circular sweeps until moving anatomy appears,18,frames/frame_003821.png,-0.636564,0.066389,0.131193,0.772467,-0.110946,-0.566881,-0.263876,-127.720921,69.122838,21.010058
3822,make slow circular sweeps until moving anatomy appears,18,frames/frame_003822.png,-0.636970,0.066906,0.130861,0.772759,-0.110953,-0.566784,-0.263228,-127.917948,69.129261,20.868201
3823,make slow circular sweeps until moving anatomy appears,17,frames/frame_003823.png,-0.637332,0.067283,0.130638,0.773009,-0.110992,-0.566744,-0.262563,-128.110408,69.144404,20.730083
3824,make slow circular sweeps until moving anatomy appears,17,frames/frame_003824.png,-0.638105,0.067598,0.131093,0.773123,-0.112026,-0.567535,-0.260068,-128.730800,69.360594,20.245693
3825,make slow circular sweeps until moving anatomy appears,16,frames/frame_003825.png,-0.638318,0.067385,0.130916,0.773266,-0.112007,-0.567654,-0.259390,-128.885749,69.390643,20.151743
3826,make slow circular sweeps until moving anatomy appears,16,frames/frame_003826.png,-0.638430,0.067213,0.130852,0.773344,-0.111915,-0.567714,-0.259065,-128.949078,69.400529,20.124592
3827,make slow circular sweeps until moving anatomy appears,16,frames/frame_003827.png,-0.638553,0.067006,0.130824,0.773411,-0.111962,-0.567854,-0.258537,-129.066855,69.432984,20.049522
3828,make slow circular sweeps until moving anatomy appears,16,frames/frame_003828.png,-0.639891,0.064830,0.131614,0.773274,-0.110110,-0.568906,-0.257428,-128.900010,69.476901,20.471521
3829,make slow circular sweeps until moving anatomy appears,16,frames/frame_003829.png,-0.638585,0.066926,0.131034,0.773395,-0.112251,-0.568096,-0.257927,-129.214834,69.493220,19.932010
3830,make slow circular sweeps until moving anatomy appears,15,frames/frame_003830.png,-0.638554,0.066944,0.131101,0.773374,-0.112381,-0.568154,-0.257808,-129.250586,69.510426,19.896203
3831,make slow circular sweeps until moving anatomy appears,16,frames/frame_003831.png,-0.638441,0.067036,0.131201,0.773333,-0.112696,-0.568255,-0.257571,-129.331910,69.546177,19.809943
3832,make slow circular sweeps until moving anatomy appears,16,frames/frame_003832.png,-0.638381,0.067042,0.131207,0.773334,-0.112795,-0.568269,-0.257494,-129.362479,69.555429,19.777932
3833,make slow circular sweeps until moving anatomy appears,15,frames/frame_003833.png,-0.638296,0.067045,0.131204,0.773340,-0.113042,-0.568285,-0.257331,-129.434724,69.575536,19.699580
3834,make slow circular sweeps until moving anatomy appears,14,frames/frame_003834.png,-0.638284,0.067096,0.131204,0.773366,-0.113607,-0.568304,-0.256963,-129.602923,69.619195,19.516645
3835,slide down,14,frames/frame_003835.png,-0.638686,0.067402,0.131156,0.773474,-0.115340,-0.568604,-0.255192,-130.246842,69.796128,18.884698
3836,slide down,14,frames/frame_003836.png,-0.638764,0.067628,0.130995,0.773572,-0.116033,-0.568642,-0.254498,-130.521722,69.856208,18.612941
3837,slide down,14,frames/frame_003837.png,-0.640131,0.065412,0.131718,0.773451,-0.114282,-0.569646,-0.253410,-130.369965,69.902161,19.009199
3838,slide down,14,frames/frame_003838.png,-0.638846,0.067493,0.131021,0.773606,-0.116830,-0.568857,-0.253547,-130.843924,69.948709,18.308429
3839,slide down,14,frames/frame_003839.png,-0.638810,0.067463,0.131136,0.773591,-0.117339,-0.568991,-0.253058,-131.018845,70.004513,18.134506
3840,slide down,14,frames/frame_003840.png,-0.638738,0.067526,0.131369,0.773527,-0.117906,-0.569149,-0.252635,-131.178483,70.064641,17.965547
3841,slide down,14,frames/frame_003841.png,-0.638712,0.067506,0.131457,0.773511,-0.118103,-0.569211,-0.252451,-131.243083,70.087202,17.900845
3842,slide down,13,frames/frame_003842.png,-0.638625,0.067497,0.131569,0.773473,-0.118509,-0.569313,-0.252148,-131.360695,70.128836,17.776441
3843,slide down,13,frames/frame_003843.png,-0.639860,0.065222,0.132301,0.773346,-0.116762,-0.570291,-0.251140,-131.191185,70.171317,18.183071
3844,slide down,13,frames/frame_003844.png,-0.638345,0.067292,0.131686,0.773466,-0.119034,-0.569408,-0.251704,-131.536029,70.179368,17.596692
3845,slide down,12,frames/frame_003845.png,-0.637980,0.066949,0.132295,0.773292,-0.119600,-0.569801,-0.251082,-131.703071,70.271713,17.438871
3846,slide down,12,frames/frame_003846.png,-0.637594,0.066941,0.132276,0.773069,-0.119365,-0.570190,-0.250996,-131.609350,70.307222,17.561659
3847,slide down,12,frames/frame_003847.png,-0.637402,0.066874,0.132298,0.772827,-0.119175,-0.570633,-0.250827,-131.532896,70.353575,17.670960
3848,slide down,13,frames/frame_003848.png,-0.637095,0.066771,0.132340,0.772178,-0.118680,-0.571691,-0.250651,-131.278070,70.456688,17.987915
3849,slide down,13,frames/frame_003849.png,-0.636925,0.066719,0.132341,0.771791,-0.118354,-0.572283,-0.250646,-131.100261,70.509246,18.196355
3850,slide down,13,frames/frame_003850.png,-0.638044,0.064161,0.133134,0.770734,-0.115773,-0.574698,-0.249578,-130.492117,70.676633,19.123340
3851,slide down,13,frames/frame_003851.png,-0.637870,0.063787,0.133249,0.769729,-0.115351,-0.576260,-0.249273,-130.151092,70.845061,19.534030
3852,slide down,13,frames/frame_003852.png,-0.636460,0.065861,0.132563,0.769379,-0.117314,-0.576045,-0.249933,-130.283911,70.914926,19.181043
3853,slide down,13,frames/frame_003853.png,-0.637645,0.063405,0.133065,0.768490,-0.115327,-0.578129,-0.248775,-129.838602,71.076814,19.901421
3854,slide down,13,frames/frame_003854.png,-0.636314,0.065337,0.132129,0.767965,-0.118139,-0.578291,-0.248701,-130.216075,71.258345,19.299118
3855,slide down,13,frames/frame_003855.png,-0.636771,0.064336,0.132292,0.766815,-0.120563,-0.580464,-0.246011,-130.831462,71.720153,18.726849
3856,slide down,13,frames/frame_003856.png,-0.638444,0.061392,0.133177,0.766279,-0.118980,-0.582247,-0.244230,-130.686891,71.886870,19.164635
3857,slide down,13,frames/frame_003857.png,-0.637283,0.063301,0.132502,0.766253,-0.121099,-0.581656,-0.244678,-131.016833,71.925178,18.618147
3858,slide down,14,frames/frame_003858.png,-0.637555,0.062858,0.132502,0.765989,-0.121251,-0.582230,-0.244063,-131.083068,72.017274,18.595264
3859,slide down,13,frames/frame_003859.png,-0.637708,0.062717,0.132506,0.765851,-0.121413,-0.582499,-0.243774,-131.128288,72.065666,18.562901
