frame_number,instruction_text,quality_score,image_path,robot_x,robot_y,robot_z,robot_qx,robot_qy,robot_qz,robot_qw,roll_deg,pitch_deg,yaw_deg
3055,,8,frames/frame_003055.png,-0.670458,0.097997,0.242367,0.955850,0.276238,-0.091155,0.041651,178.289476,11.377487,32.067902
3056,,8,frames/frame_003056.png,-0.670443,0.097956,0.242300,0.955855,0.276236,-0.091091,0.041692,178.282811,11.371735,32.066889
3057,,8,frames/frame_003057.png,-0.671449,0.097282,0.242959,0.955758,0.276647,-0.091112,0.041129,178.351305,11.356802,32.122549
3058,,8,frames/frame_003058.png,-0.670458,0.097955,0.242326,0.955844,0.276266,-0.091126,0.041664,178.287457,11.374710,32.071055
3059,,8,frames/frame_003059.png,-0.670475,0.097955,0.242349,0.955846,0.276256,-0.091142,0.041646,178.289795,11.375899,32.070062
3060,,8,frames/frame_003060.png,-0.670473,0.097978,0.242349,0.955851,0.276230,-0.091154,0.041675,178.286619,11.378108,32.066641
3061,,8,frames/frame_003061.png,-0.671446,0.097291,0.242998,0.955753,0.276658,-0.091141,0.041106,178.354942,11.359362,32.124192
3062,,8,frames/frame_003062.png,-0.670468,0.097979,0.242329,0.955847,0.276252,-0.091138,0.041659,178.288225,11.375819,32.069433
3063,,8,frames/frame_003063.png,-0.670452,0.097969,0.242340,0.955854,0.276240,-0.091112,0.041644,178.288913,11.372499,32.067989
3064,,8,frames/frame_003064.png,-0.671463,0.097337,0.242969,0.955766,0.276620,-0.091131,0.041089,178.356129,11.357632,32.119732
3065,,8,frames/frame_003065.png,-0.670462,0.098022,0.242344,0.955866,0.276196,-0.091129,0.041621,178.291525,11.373585,32.062998
3066,,8,frames/frame_003066.png,-0.670476,0.098005,0.242352,0.955855,0.276228,-0.091139,0.041625,178.291775,11.374893,32.066943
3067,,8,frames/frame_003067.png,-0.670458,0.097975,0.242300,0.955852,0.276252,-0.091092,0.041649,178.287850,11.370504,32.069354
3068,,8,frames/frame_003068.png,-0.670487,0.097985,0.242334,0.955849,0.276251,-0.091135,0.041612,178.293416,11.374082,32.069780
3069,,8,frames/frame_003069.png,-0.670465,0.097971,0.242367,0.955851,0.276239,-0.091138,0.041643,178.289835,11.375410,32.068021
3070,,8,frames/frame_003070.png,-0.670472,0.097963,0.242360,0.955852,0.276229,-0.091151,0.041659,178.288313,11.377321,32.066675
3071,,8,frames/frame_003071.png,-0.670466,0.098002,0.242343,0.955851,0.276248,-0.091128,0.041610,178.293349,11.373189,32.069459
3072,,8,frames/frame_003072.png,-0.670454,0.098012,0.242331,0.955860,0.276219,-0.091122,0.041615,178.292246,11.372683,32.065855
3073,,7,frames/frame_003073.png,-0.670469,0.097951,0.242347,0.955853,0.276231,-0.091135,0.041657,178.288034,11.375439,32.066941
3074,,7,frames/frame_003074.png,-0.671471,0.097269,0.242983,0.955745,0.276681,-0.091147,0.041129,178.352877,11.360700,32.126826
3075,,7,frames/frame_003075.png,-0.670458,0.098002,0.242371,0.955853,0.276234,-0.091147,0.041615,178.293168,11.375490,32.067774
3076,,7,frames/frame_003076.png,-0.670458,0.098005,0.242356,0.955858,0.276225,-0.091126,0.041608,178.293238,11.372823,32.066653
3077,,7,frames/frame_003077.png,-0.670475,0.098006,0.242389,0.955850,0.276238,-0.091172,0.041599,178.295764,11.377678,32.068473
3078,,7,frames/frame_003078.png,-0.670470,0.098034,0.242363,0.955856,0.276224,-0.091154,0.041590,178.296112,11.375440,32.066831
3079,,7,frames/frame_003079.png,-0.671446,0.097292,0.242953,0.955757,0.276657,-0.091105,0.041108,178.353590,11.355439,32.123915
3080,,7,frames/frame_003080.png,-0.671465,0.097344,0.243004,0.955768,0.276608,-0.091165,0.041055,178.360888,11.360215,32.118792
3081,,7,frames/frame_003081.png,-0.670461,0.098022,0.242346,0.955859,0.276221,-0.091129,0.041600,178.294122,11.372916,32.066261
3082,,7,frames/frame_003082.png,-0.670483,0.098008,0.242343,0.955855,0.276225,-0.091157,0.041610,178.293928,11.376373,32.066778
3083,,7,frames/frame_003083.png,-0.670450,0.097982,0.242309,0.955854,0.276246,-0.091096,0.041636,178.289339,11.370473,32.068792
3084,,7,frames/frame_003084.png,-0.670459,0.097988,0.242341,0.955849,0.276255,-0.091135,0.041611,178.293496,11.373998,32.070231
3085,,7,frames/frame_003085.png,-0.670469,0.097987,0.242334,0.955852,0.276236,-0.091140,0.041633,178.291019,11.375247,32.067834
3086,,7,frames/frame_003086.png,-0.671482,0.097286,0.243013,0.955746,0.276670,-0.091187,0.041094,178.358001,11.364022,32.126044
3087,,7,frames/frame_003087.png,-0.670479,0.097991,0.242352,0.955862,0.276191,-0.091172,0.041649,178.289704,11.379190,32.062295
3088,,7,frames/frame_003088.png,-0.671472,0.097297,0.242982,0.955753,0.276653,-0.091154,0.041108,178.355186,11.360827,32.123693
3089,,8,frames/frame_003089.png,-0.670441,0.098004,0.242291,0.955863,0.276208,-0.091098,0.041662,178.286075,11.371424,32.063903
3090,,8,frames/frame_003090.png,-0.670474,0.098001,0.242364,0.955853,0.276227,-0.091162,0.041621,178.292956,11.377242,32.066952
3091,,8,frames/frame_003091.png,-0.670460,0.098015,0.242363,0.955849,0.276240,-0.091170,0.041622,178.293211,11.378237,32.068475
3092,,8,frames/frame_003092.png,-0.670488,0.097977,0.242383,0.955847,0.276237,-0.091193,0.041635,178.292529,11.381157,32.068174
3093,,8,frames/frame_003093.png,-0.670498,0.097993,0.242366,0.955852,0.276218,-0.091192,0.041645,178.291166,11.381388,32.065760
3094,,8,frames/frame_003094.png,-0.670477,0.097971,0.242369,0.955843,0.276260,-0.091173,0.041631,178.292590,11.378866,32.070830
3095,,8,frames/frame_003095.png,-0.670492,0.097998,0.242323,0.955855,0.276222,-0.091152,0.041649,178.289365,11.377096,32.065916
3096,,8,frames/frame_003096.png,-0.670458,0.098024,0.242325,0.955864,0.276205,-0.091113,0.041629,178.290195,11.372052,32.063992
3097,,8,frames/frame_003097.png,-0.671477,0.097274,0.243024,0.955747,0.276658,-0.091201,0.041101,178.357463,11.365785,32.124622
3098,,8,frames/frame_003098.png,-0.671470,0.097311,0.242982,0.955757,0.276642,-0.091155,0.041094,178.356608,11.360406,32.122543
3099,,8,frames/frame_003099.png,-0.671463,0.097362,0.242984,0.955767,0.276608,-0.091159,0.041066,178.359416,11.359907,32.118740
3100,,8,frames/frame_003100.png,-0.670470,0.097988,0.242317,0.955859,0.276217,-0.091124,0.041643,178.289080,11.373759,32.065260
3101,,8,frames/frame_003101.png,-0.670429,0.098036,0.242324,0.955866,0.276193,-0.091112,0.041663,178.286261,11.373058,32.062087
3102,,8,frames/frame_003102.png,-0.671472,0.097317,0.242990,0.955757,0.276637,-0.091167,0.041110,178.355154,11.362311,32.121731
3103,,8,frames/frame_003103.png,-0.670461,0.097994,0.242338,0.955861,0.276209,-0.091126,0.041650,178.288309,11.374243,32.064227
3104,,8,frames/frame_003104.png,-0.670493,0.097993,0.242387,0.955850,0.276225,-0.091205,0.041628,178.293520,11.382295,32.066738
3105,,8,frames/frame_003105.png,-0.671480,0.097295,0.243017,0.955759,0.276620,-0.091195,0.041110,178.355850,11.365384,32.119908
3106,,8,frames/frame_003106.png,-0.670473,0.097997,0.242376,0.955850,0.276236,-0.091172,0.041616,178.293940,11.378272,32.068058
3107,,8,frames/frame_003107.png,-0.671455,0.097337,0.242999,0.955766,0.276610,-0.091163,0.041089,178.357031,11.361166,32.118660
3108,,8,frames/frame_003108.png,-0.670478,0.098017,0.242342,0.955863,0.276193,-0.091164,0.041628,178.291830,11.377652,32.062733
3109,,8,frames/frame_003109.png,-0.670459,0.097978,0.242357,0.955846,0.276252,-0.091153,0.041648,178.289863,11.377200,32.069647
3110,,8,frames/frame_003110.png,-0.670468,0.097994,0.242342,0.955852,0.276234,-0.091147,0.041632,178.291319,11.376014,32.067523
3111,,8,frames/frame_003111.png,-0.670479,0.098017,0.242366,0.955857,0.276210,-0.091179,0.041611,178.294330,11.378804,32.065078
3112,,8,frames/frame_003112.png,-0.670465,0.098005,0.242364,0.955853,0.276227,-0.091165,0.041618,178.293396,11.377495,32.067012
3113,,8,frames/frame_003113.png,-0.670481,0.097996,0.242375,0.955846,0.276248,-0.091178,0.041619,178.293885,11.379040,32.069556
3114,,8,frames/frame_003114.png,-0.671467,0.097323,0.243016,0.955755,0.276648,-0.091170,0.041060,178.360966,11.360983,32.123698
3115,,8,frames/frame_003115.png,-0.670462,0.097984,0.242350,0.955854,0.276229,-0.091146,0.041628,178.291724,11.375780,32.067042
3116,,8,frames/frame_003116.png,-0.670473,0.097994,0.242361,0.955856,0.276214,-0.091177,0.041625,178.292818,11.378999,32.065402
3117,,8,frames/frame_003117.png,-0.670474,0.097988,0.242344,0.955852,0.276229,-0.091160,0.041639,178.290840,11.377652,32.066912
3118,,8,frames/frame_003118.png,-0.670474,0.097994,0.242353,0.955852,0.276237,-0.091149,0.041623,178.292345,11.375945,32.067999
3119,,8,frames/frame_003119.png,-0.670483,0.098001,0.242390,0.955858,0.276196,-0.091202,0.041624,178.293479,11.381817,32.063354
3120,,8,frames/frame_003120.png,-0.670469,0.098011,0.242355,0.955851,0.276229,-0.091167,0.041642,178.290745,11.378553,32.066993
3121,,8,frames/frame_003121.png,-0.670490,0.097988,0.242366,0.955848,0.276240,-0.091176,0.041622,178.293427,11.378877,32.068563
3122,,8,frames/frame_003122.png,-0.670471,0.097995,0.242345,0.955853,0.276235,-0.091144,0.041627,178.291759,11.375521,32.067759
3123,,8,frames/frame_003123.png,-0.671461,0.097339,0.242997,0.955760,0.276623,-0.091177,0.041106,178.355758,11.363187,32.120173
3124,,8,frames/frame_003124.png,-0.670471,0.098023,0.242368,0.955853,0.276228,-0.091171,0.041612,178.294215,11.378022,32.067179
3125,,8,frames/frame_003125.png,-0.670488,0.097985,0.242365,0.955847,0.276245,-0.091178,0.041626,178.293140,11.379237,32.069080
3126,,8,frames/frame_003126.png,-0.670498,0.097982,0.242364,0.955851,0.276225,-0.091191,0.041619,178.294003,11.380431,32.066771
3127,,8,frames/frame_003127.png,-0.670461,0.097980,0.242359,0.955855,0.276224,-0.091148,0.041643,178.290001,11.376413,32.066296
3128,,8,frames/frame_003128.png,-0.670489,0.097995,0.242394,0.955852,0.276215,-0.091208,0.041637,178.292501,11.382803,32.065539
3129,,8,frames/frame_003129.png,-0.670448,0.097989,0.242347,0.955853,0.276229,-0.091144,0.041664,178.287554,11.376688,32.066590
3130,,8,frames/frame_003130.png,-0.670492,0.097984,0.242379,0.955847,0.276236,-0.091201,0.041615,178.294891,11.381389,32.068215
3131,,8,frames/frame_003131.png,-0.670456,0.098014,0.242359,0.955850,0.276238,-0.091155,0.041639,178.290830,11.377130,32.068033
3132,,8,frames/frame_003132.png,-0.670472,0.098013,0.242339,0.955853,0.276235,-0.091150,0.041608,178.294090,11.375566,32.067977
3133,,8,frames/frame_003133.png,-0.670497,0.098003,0.242385,0.955853,0.276214,-0.091202,0.041621,178.294107,11.381691,32.065546
3134,,8,frames/frame_003134.png,-0.671476,0.097315,0.243010,0.955750,0.276655,-0.091195,0.041087,178.358865,11.364720,32.124314
3135,,8,frames/frame_003135.png,-0.670466,0.098024,0.242347,0.955851,0.276232,-0.091159,0.041650,178.289682,11.377848,32.067234
3136,,8,frames/frame_003136.png,-0.670474,0.097992,0.242312,0.955852,0.276242,-0.091128,0.041633,178.290679,11.373947,32.068491
3137,,8,frames/frame_003137.png,-0.670470,0.097997,0.242340,0.955855,0.276225,-0.091146,0.041623,178.292192,11.375577,32.066602
3138,,8,frames/frame_003138.png,-0.670486,0.097996,0.242352,0.955851,0.276236,-0.091167,0.041610,178.294427,11.377543,32.068106
3139,,8,frames/frame_003139.png,-0.671509,0.097299,0.243063,0.955746,0.276656,-0.091241,0.041061,178.363174,11.368913,32.124933
3140,,8,frames/frame_003140.png,-0.670475,0.098020,0.242392,0.955860,0.276203,-0.091179,0.041602,178.295288,11.378510,32.064251
3141,,8,frames/frame_003141.png,-0.670469,0.098046,0.242384,0.955866,0.276182,-0.091176,0.041602,178.294915,11.378198,32.061698
3142,,8,frames/frame_003142.png,-0.670505,0.098007,0.242392,0.955847,0.276240,-0.091203,0.041602,178.296473,11.381264,32.068800
3143,,8,frames/frame_003143.png,-0.671470,0.097306,0.243024,0.955754,0.276641,-0.091189,0.041091,178.358033,11.364104,32.122553
3144,,8,frames/frame_003144.png,-0.671468,0.097342,0.243029,0.955758,0.276634,-0.091186,0.041053,178.362047,11.362625,32.122142
3145,,8,frames/frame_003145.png,-0.670477,0.097969,0.242368,0.955845,0.276249,-0.091183,0.041633,178.292513,11.380034,32.069550
3146,,8,frames/frame_003146.png,-0.670474,0.098018,0.242344,0.955856,0.276224,-0.091143,0.041611,178.293414,11.374901,32.066595
3147,,8,frames/frame_003147.png,-0.670498,0.098009,0.242417,0.955848,0.276232,-0.091215,0.041597,178.297361,11.382415,32.067957
3148,,8,frames/frame_003148.png,-0.670476,0.097993,0.242354,0.955847,0.276243,-0.091176,0.041637,178.291782,11.379422,32.068756
3149,,8,frames/frame_003149.png,-0.670485,0.098004,0.242364,0.955859,0.276199,-0.091184,0.041635,178.291709,11.380099,32.063425
3150,,8,frames/frame_003150.png,-0.670472,0.097999,0.242366,0.955848,0.276250,-0.091148,0.041614,178.293523,11.375582,32.069683
3151,,8,frames/frame_003151.png,-0.670476,0.098006,0.242340,0.955855,0.276223,-0.091154,0.041629,178.291677,11.376623,32.066354
3152,,8,frames/frame_003152.png,-0.670482,0.097976,0.242361,0.955846,0.276244,-0.091175,0.041653,178.289959,11.379764,32.068674
3153,,8,frames/frame_003153.png,-0.670472,0.098009,0.242360,0.955845,0.276251,-0.091176,0.041620,178.293734,11.378844,32.069924
3154,,8,frames/frame_003154.png,-0.670490,0.098013,0.242372,0.955840,0.276267,-0.091190,0.041603,178.296346,11.379819,32.072092
3155,,8,frames/frame_003155.png,-0.670496,0.097982,0.242355,0.955843,0.276249,-0.091194,0.041642,178.291915,11.381579,32.069545
3156,,8,frames/frame_003156.png,-0.670494,0.097986,0.242371,0.955839,0.276268,-0.091179,0.041639,178.291983,11.379782,32.071717
3157,,8,frames/frame_003157.png,-0.670477,0.097994,0.242356,0.955845,0.276251,-0.091175,0.041614,178.294426,11.378568,32.069979
3158,,8,frames/frame_003158.png,-0.670551,0.097963,0.242393,0.955830,0.276261,-0.091314,0.041604,178.300068,11.393631,32.071890
3159,,8,frames/frame_003159.png,-0.670649,0.097976,0.242388,0.955807,0.276283,-0.091506,0.041560,178.311456,11.413490,32.075939
3160,,8,frames/frame_003160.png,-0.670678,0.097857,0.242203,0.955738,0.276447,-0.091681,0.041671,178.306669,11.436781,32.095442
3161,,8,frames/frame_003161.png,-0.671637,0.097056,0.242521,0.955499,0.277204,-0.092008,0.041409,178.355604,11.465898,32.191303
3162,,8,frames/frame_003162.png,-0.670595,0.097750,0.240787,0.955130,0.277970,-0.092802,0.042971,178.216129,11.605050,32.271729
3163,,8,frames/frame_003163.png,-0.670601,0.097735,0.240641,0.955006,0.278249,-0.093087,0.043305,178.191385,11.647880,32.303325
3164,,8,frames/frame_003164.png,-0.670571,0.097724,0.240179,0.954864,0.278551,-0.093387,0.043854,178.143564,11.699311,32.335595
3165,,8,frames/frame_003165.png,-0.670533,0.097532,0.239720,0.954819,0.278685,-0.093304,0.044158,178.108462,11.700063,32.348253
3166,,8,frames/frame_003166.png,-0.670573,0.097453,0.238862,0.954848,0.278639,-0.093029,0.044402,178.071785,11.677422,32.338881
3167,,8,frames/frame_003167.png,-0.670710,0.097571,0.238005,0.955036,0.278192,-0.092471,0.044322,178.057187,11.612232,32.283030
3168,,8,frames/frame_003168.png,-0.670776,0.097804,0.237116,0.955462,0.277075,-0.091811,0.043494,178.114694,11.510430,32.153292
3169,,8,frames/frame_003169.png,-0.670681,0.098069,0.235951,0.956091,0.275405,-0.091068,0.041825,178.257220,11.371843,31.964875
3170,,8,frames/frame_003170.png,-0.671714,0.097611,0.235162,0.956568,0.274218,-0.090654,0.039553,178.483722,11.252050,31.842547
3171,,8,frames/frame_003171.png,-0.670870,0.098617,0.233039,0.957302,0.271863,-0.090704,0.037883,178.644032,11.201532,31.574945
3172,,8,frames/frame_003172.png,-0.671074,0.099193,0.231740,0.958249,0.268796,-0.091119,0.034718,178.974939,11.145085,31.238369
3173,,8,frames/frame_003173.png,-0.672616,0.099631,0.229643,0.959949,0.263144,-0.092216,0.027362,179.766502,11.037216,30.636528
3174,,8,frames/frame_003174.png,-0.671686,0.100574,0.228258,0.960469,0.261227,-0.092457,0.026668,179.829386,11.042467,30.413841
3175,,8,frames/frame_003175.png,-0.671757,0.100859,0.227451,0.960910,0.259660,-0.092636,0.025441,179.954189,11.025211,30.238584
3176,,8,frames/frame_003176.png,-0.671996,0.101466,0.226116,0.961828,0.256307,-0.093171,0.022630,-179.753175,11.001238,29.866551
3177,,8,frames/frame_003177.png,-0.672332,0.101989,0.224862,0.962699,0.253033,-0.093808,0.019628,-179.434941,10.984888,29.507119
3178,,8,frames/frame_003178.png,-0.673755,0.101802,0.224119,0.963392,0.250372,-0.094459,0.016358,-179.078934,10.964049,29.224606
3179,,8,frames/frame_003179.png,-0.672924,0.102870,0.222633,0.963900,0.248422,-0.094535,0.015731,-179.028652,10.956261,28.997376
3180,,8,frames/frame_003180.png,-0.673216,0.103313,0.221127,0.964517,0.246074,-0.094667,0.013888,-178.844600,10.920751,28.735187
3181,,8,frames/frame_003181.png,-0.673384,0.103580,0.219948,0.965004,0.244198,-0.094756,0.012483,-178.705343,10.893040,28.525063
3182,,8,frames/frame_003182.png,-0.674515,0.103082,0.219999,0.965247,0.243156,-0.095177,0.010717,-178.506344,10.891513,28.420847
3183,,8,frames/frame_003183.png,-0.674551,0.103634,0.219478,0.965622,0.241609,-0.095428,0.009649,-178.396533,10.891885,28.248115
3184,,8,frames/frame_003184.png,-0.674029,0.104818,0.218068,0.966025,0.239799,-0.096175,0.006429,-178.033124,10.888518,28.069321
3185,,8,frames/frame_003185.png,-0.675132,0.104262,0.218425,0.965798,0.240637,-0.096463,0.004830,-177.835170,10.874070,28.187852
3186,,8,frames/frame_003186.png,-0.674265,0.105835,0.216652,0.965737,0.240840,-0.096611,0.003877,-177.721361,10.863413,28.222857
3187,,8,frames/frame_003187.png,-0.674378,0.106475,0.215287,0.965406,0.242184,-0.096576,0.003353,-177.648058,10.841619,28.388635
3188,,8,frames/frame_003188.png,-0.674425,0.106845,0.214634,0.965200,0.243028,-0.096522,0.003283,-177.632165,10.831548,28.490015
3189,,8,frames/frame_003189.png,-0.674516,0.107414,0.213362,0.964726,0.244984,-0.096298,0.003665,-177.659620,10.812667,28.718761
3190,,8,frames/frame_003190.png,-0.674699,0.107901,0.212329,0.964202,0.247089,-0.096131,0.004465,-177.730638,10.811910,28.961642
3191,,8,frames/frame_003191.png,-0.674742,0.108361,0.211197,0.963761,0.248937,-0.095716,0.005701,-177.860845,10.797243,29.167821
3192,,7,frames/frame_003192.png,-0.674647,0.108868,0.210003,0.963370,0.250646,-0.095112,0.006952,-178.000049,10.762628,29.355764
3193,,7,frames/frame_003193.png,-0.674586,0.109217,0.208925,0.962997,0.252220,-0.094627,0.008231,-178.140428,10.742989,29.528366
3194,,7,frames/frame_003194.png,-0.674499,0.109835,0.206940,0.962268,0.255192,-0.093849,0.010504,-178.385417,10.718071,29.857240
3195,,7,frames/frame_003195.png,-0.674450,0.110074,0.206207,0.961929,0.256503,-0.093649,0.011375,-178.474372,10.719578,30.004696
3196,,7,frames/frame_003196.png,-0.675514,0.109373,0.206583,0.961612,0.257678,-0.093695,0.011209,-178.441167,10.717909,30.147878
3197,,7,frames/frame_003197.png,-0.674524,0.110236,0.205787,0.961570,0.257760,-0.093798,0.011989,-178.524468,10.752514,30.150923
3198,,7,frames/frame_003198.png,-0.674650,0.110185,0.205539,0.961165,0.259134,-0.094099,0.012512,-178.558244,10.799548,30.313094
3199,,7,frames/frame_003199.png,-0.674737,0.110037,0.205048,0.960874,0.260115,-0.094282,0.013143,-178.612012,10.837435,30.426246
3200,,7,frames/frame_003200.png,-0.674680,0.110234,0.204256,0.960713,0.260662,-0.094335,0.013676,-178.663781,10.858742,30.487238
3201,,7,frames/frame_003201.png,-0.674599,0.110500,0.203478,0.960598,0.261047,-0.094378,0.014120,-178.707721,10.876388,30.529533
3202,,7,frames/frame_003202.png,-0.674690,0.110513,0.202731,0.960446,0.261536,-0.094488,0.014638,-178.756688,10.903592,30.584014
3203,,7,frames/frame_003203.png,-0.675837,0.109484,0.202495,0.960083,0.262850,-0.094536,0.014589,-178.734641,10.905824,30.743118
3204,,8,frames/frame_003204.png,-0.675960,0.109502,0.201858,0.959708,0.263949,-0.095214,0.015021,-178.749001,10.992779,30.876138
3205,,8,frames/frame_003205.png,-0.674931,0.110558,0.200753,0.959681,0.263881,-0.095555,0.015742,-178.819733,11.052761,30.863200
3206,,10,frames/frame_003206.png,-0.674999,0.110677,0.200203,0.959503,0.264451,-0.095727,0.015971,-178.833259,11.078201,30.930910
3207,,12,frames/frame_003207.png,-0.675277,0.110542,0.199751,0.959320,0.265031,-0.095919,0.016188,-178.844748,11.105472,31.000055
3208,,13,frames/frame_003208.png,-0.675425,0.110486,0.199655,0.959248,0.265234,-0.096070,0.016249,-178.844467,11.123827,31.024923
3209,,16,frames/frame_003209.png,-0.675558,0.110358,0.199569,0.959103,0.265617,-0.096438,0.016401,-178.845247,11.168839,31.072301
3210,,19,frames/frame_003210.png,-0.676511,0.109571,0.199863,0.958875,0.266411,-0.096575,0.016035,-178.790593,11.171705,31.172809
3211,,22,frames/frame_003211.png,-0.675442,0.110314,0.198869,0.958936,0.266131,-0.096644,0.016621,-178.857335,11.197898,31.133658
3212,,26,frames/frame_003212.png,-0.676629,0.109487,0.199227,0.958683,0.266959,-0.096946,0.016144,-178.784551,11.215536,31.240637
3213,,28,frames/frame_003213.png,-0.675894,0.110319,0.198509,0.958792,0.266382,-0.097358,0.016740,-178.844955,11.280426,31.167962
3214,,30,frames/frame_003214.png,-0.676127,0.110336,0.198357,0.958755,0.266377,-0.097695,0.016947,-178.857511,11.324172,31.167760
3215,,34,frames/frame_003215.png,-0.676285,0.110263,0.198117,0.958745,0.266283,-0.097981,0.017359,-178.895682,11.368718,31.154229
3216,,37,frames/frame_003216.png,-0.677402,0.109389,0.198728,0.958579,0.266838,-0.098158,0.017006,-178.843819,11.376805,31.226249
3217,,40,frames/frame_003217.png,-0.677435,0.109413,0.198678,0.958587,0.266798,-0.098175,0.017050,-178.848693,11.380102,31.221002
3218,,43,frames/frame_003218.png,-0.677524,0.109322,0.198634,0.958577,0.266785,-0.098283,0.017207,-178.862898,11.396957,31.218692
3219,,46,frames/frame_003219.png,-0.677539,0.109286,0.198545,0.958582,0.266772,-0.098253,0.017285,-178.872764,11.396082,31.216088
3220,,50,frames/frame_003220.png,-0.677609,0.109290,0.198524,0.958576,0.266756,-0.098350,0.017335,-178.875499,11.408329,31.214376
3221,,53,frames/frame_003221.png,-0.676551,0.110065,0.197886,0.958725,0.266188,-0.098339,0.017891,-178.944912,11.424962,31.139956
3222,,58,frames/frame_003222.png,-0.676606,0.109994,0.197928,0.958710,0.266208,-0.098428,0.017921,-178.945268,11.435795,31.142658
3223,,57,frames/frame_003223.png,-0.676620,0.110051,0.197941,0.958725,0.266133,-0.098472,0.017968,-178.950037,11.442239,31.133520
3224,,56,frames/frame_003224.png,-0.676687,0.109953,0.197929,0.958502,0.266887,-0.098606,0.017918,-178.930973,11.454657,31.226089
3225,slide up,56,frames/frame_003225.png,-0.676720,0.110062,0.197722,0.956500,0.274045,-0.098563,0.017087,-178.752862,11.415158,32.099511
3226,slide up,55,frames/frame_003226.png,-0.676649,0.110092,0.197492,0.954903,0.279650,-0.098391,0.016579,-178.634216,11.372108,32.782051
3227,slide up,58,frames/frame_003227.png,-0.677631,0.109227,0.198048,0.952823,0.286690,-0.098455,0.015599,-178.438037,11.336094,33.646478
3228,slide up,61,frames/frame_003228.png,-0.676609,0.110042,0.197448,0.952060,0.289155,-0.098579,0.015899,-178.437400,11.355766,33.943960
3229,slide up,65,frames/frame_003229.png,-0.676572,0.110146,0.197450,0.950103,0.295471,-0.098797,0.015525,-178.311868,11.356238,34.718086
3230,slide up,67,frames/frame_003230.png,-0.676516,0.110525,0.197503,0.948029,0.301965,-0.099143,0.015155,-178.179759,11.369341,35.516554
3231,slide up,69,frames/frame_003231.png,-0.676435,0.110736,0.197541,0.945886,0.308529,-0.099443,0.014867,-178.057071,11.378951,36.324155
3232,slide up,68,frames/frame_003232.png,-0.676432,0.110688,0.197563,0.944832,0.311709,-0.099560,0.014731,-177.999004,11.380256,36.715813
3233,slide up,69,frames/frame_003233.png,-0.677487,0.109670,0.198217,0.942493,0.318677,-0.099799,0.013876,-177.810796,11.359407,37.580766
3234,slide up,67,frames/frame_003234.png,-0.677465,0.109582,0.198220,0.940383,0.324815,-0.099969,0.013450,-177.682484,11.347312,38.340843
3235,slide up,67,frames/frame_003235.png,-0.676400,0.110406,0.197616,0.936935,0.334535,-0.100316,0.013260,-177.528900,11.352857,39.544145
3236,slide up,70,frames/frame_003236.png,-0.676374,0.110373,0.197647,0.935382,0.338828,-0.100435,0.012977,-177.440529,11.343068,40.078554
3237,slide up,72,frames/frame_003237.png,-0.677407,0.109567,0.198314,0.934444,0.341418,-0.100480,0.012307,-177.333975,11.314241,40.405721
3238,slide up,74,frames/frame_003238.png,-0.676336,0.110403,0.197641,0.933316,0.344463,-0.100545,0.012570,-177.322495,11.322964,40.781100
3239,slide up,75,frames/frame_003239.png,-0.676331,0.110658,0.197659,0.932133,0.347630,-0.100665,0.012138,-177.231709,11.309328,41.179207
3240,slide up,75,frames/frame_003240.png,-0.676327,0.110889,0.197611,0.931594,0.349078,-0.100685,0.011848,-177.181587,11.295315,41.361816
3241,slide up,77,frames/frame_003241.png,-0.677325,0.110799,0.198183,0.930378,0.352312,-0.100783,0.010758,-177.019548,11.251282,41.774615
3242,slide up,77,frames/frame_003242.png,-0.676185,0.112026,0.197469,0.930092,0.353044,-0.100845,0.010950,-177.028704,11.263510,41.864588
3243,slide up,77,frames/frame_003243.png,-0.675766,0.112661,0.196718,0.929132,0.355680,-0.100478,0.010477,-176.961004,11.196108,42.192512
3244,slide up,75,frames/frame_003244.png,-0.675470,0.113109,0.196290,0.928131,0.358331,-0.100363,0.009954,-176.877114,11.153204,42.525933
3245,slide up,73,frames/frame_003245.png,-0.675260,0.113768,0.196155,0.927250,0.360602,-0.100425,0.009418,-176.788896,11.129705,42.814426
3246,slide up,74,frames/frame_003246.png,-0.674964,0.115367,0.196249,0.925841,0.364187,-0.100589,0.008247,-176.611977,11.085059,43.274099
3247,slide up,75,frames/frame_003247.png,-0.674808,0.115788,0.196184,0.925178,0.365913,-0.100465,0.007742,-176.542097,11.043932,43.492527
3248,slide up,76,frames/frame_003248.png,-0.674759,0.115892,0.196097,0.924867,0.366742,-0.100326,0.007512,-176.513531,11.016144,43.596464
3249,slide up,76,frames/frame_003249.png,-0.674704,0.116420,0.196104,0.924406,0.367941,-0.100217,0.007019,-176.450843,10.978898,43.749213
3250,slide up,75,frames/frame_003250.png,-0.674546,0.117270,0.196076,0.924125,0.368695,-0.100068,0.006582,-176.401478,10.941359,43.845483
3251,slide up,73,frames/frame_003251.png,-0.674452,0.117742,0.196047,0.924023,0.368986,-0.099954,0.006373,-176.380589,10.919105,43.882264
3252,slide up,65,frames/frame_003252.png,-0.674280,0.118221,0.195972,0.923795,0.369631,-0.099693,0.006101,-176.355329,10.877018,43.961970
3253,slide up,61,frames/frame_003253.png,-0.674148,0.118479,0.195916,0.923616,0.370173,-0.099359,0.005790,-176.330324,10.825933,44.028371
